X,thresh,start_time,end_time,id,centr,conflict,state,turn,dur,ang_vel,outcome,dist2pred,dist2fc,diff_flock_start,diff_flock_end,fl_turn,mainFlock_size,subFlock_size,dist_group,fl_size
10908,2,410.2,411.2,25,7.86146,1,2,92.88691065,1,92.88691065,split,58.6494,5.93459,-11.41680425,-94.03749163,10.26622327,26,26,50-60,b
10909,2,63.6,64.6,26,11.8501,1,2,-24.68602666,1,-24.68602666,split,477.196,8.16887,3.942799804,26.25166239,-2.377164073,25,25,>60,b
10910,2,255.8,256.4,0,4.55801,0,2,-15.57564121,0.6,-25.95940201,turn,51.9322,9.37573,7.795965696,14.96130517,-8.41030173,21,21,50-60,b
10911,2,155,155.8,1,14.7051,1,2,10.65788849,0.8,13.32236061,split,56.4374,12.0375,-0.901355749,-13.91951573,-2.360271489,14,14,50-60,b
10912,2,172.4,173.8,1,28.637,1,2,-6.179085241,1.4,-4.413632315,split,17.945,17.6582,21.55873346,46.90091367,19.16309497,23,23,Oct/20,b
10913,2,264.6,264.8,1,28.8879,0,2,12.16107563,0.2,60.80537816,split,48.9205,31.7637,14.20024213,12.62823906,10.58907257,24,24,40-50,b
10914,2,481.6,483.2,1,31.0828,1,2,0.335839335,1.6,0.209899585,turn,402.203,21.6694,11.85546371,13.63217145,2.112547071,24,24,>60,b
10915,2,15.2,17.8,2,5.41964,0,2,-34.84960006,2.6,-13.40369233,split,62.3735,6.09587,-5.270192848,37.85754983,8.278142624,25,25,>60,b
10916,2,123,125.2,2,10.1712,0,2,-138.4445027,2.2,-62.92931942,split,518.98,16.9595,3.557432355,137.784065,-4.217870094,24,24,>60,b
10917,2,452.4,454.4,2,3.74015,1,2,3.790791363,2,1.895395681,split,63.688,10.796,-8.458155992,-14.50959068,-2.260643322,20,20,>60,b
10918,2,86.6,89.8,3,5.83276,1,2,22.34829556,3.2,6.983842362,split,60.4834,12.6521,6.682740667,-30.54531275,-14.87975786,20,20,>60,b
10919,2,288.6,290.6,3,7.34291,1,2,4.265987477,2,2.132993739,turn,138.449,15.3697,-0.575159064,1.609367713,6.450514254,24,24,>60,b
10920,2,134.4,136,4,7.56212,0,2,-9.284798736,1.6,-5.80299921,turn,52.7959,11.0939,-5.386779718,6.705486002,2.807466983,23,23,50-60,b
10921,2,411,412,4,21.4184,1,2,0.500422402,1,0.500422402,turn,79.1378,27.3287,-6.119576346,10.50118044,17.12117919,26,26,>60,b
10922,2,437.6,439.4,4,8.49324,1,2,-168.7474224,1.8,-93.74856801,split,53.2487,13.565,-7.25074559,-171.1558738,27.3474494,26,26,50-60,b
10923,2,251.6,251.8,5,14.7413,1,2,11.63153987,0.2,58.15769934,split,17.1114,10.2727,-19.29371826,-61.94316482,-31.01790669,25,25,Oct/20,b
10924,2,26,27.4,6,9.59031,0,2,-9.532431351,1.4,-6.808879537,turn,59.3051,9.4925,2.004134642,17.20012499,5.663558994,22,22,50-60,b
10925,2,86.2,87.2,6,15.2448,1,2,34.91788319,1,34.91788319,split,45.5259,6.47749,-18.83304953,-64.47701341,-10.7260807,20,20,40-50,b
10926,2,214.8,216.6,6,20.8459,0,2,-3.376113711,1.8,-1.875618728,split,53.5078,10.472,8.819934296,23.62769802,11.43165001,24,24,50-60,b
10927,2,412.6,413.4,6,29.4801,0,2,82.83020256,0.8,103.5377532,split,39.1462,20.6103,7.581496072,-69.41635352,5.832352959,26,26,30-40,b
10928,2,238,239.2,7,4.88556,1,2,70.32910811,1.2,58.60759009,split,55.3305,12.7223,8.103469826,-42.94960335,19.27603493,25,25,50-60,b
10929,2,254,254.4,7,3.8494,1,2,-14.46480316,0.4,-36.16200789,turn,45.0503,9.66874,2.419661488,-6.735063052,-23.6195277,21,21,40-50,b
10930,2,460.6,462.4,7,2.22593,1,2,5.605611682,1.8,3.114228712,turn,63.4676,13.6668,-1.93532105,1.001844672,8.542777404,23,23,>60,b
10931,2,91.2,95.2,8,1.70366,1,2,-2.195000881,4,-0.54875022,split,58.2807,1.28866,1.693192508,34.78322898,30.89503559,14,14,50-60,b
10932,2,123.2,123.6,8,27.9379,1,2,-41.55138979,0.4,-103.8784745,split,513.39,19.4026,4.665408054,41.83877751,-4.378020332,24,24,>60,b
10933,2,139.2,143,8,36.4378,1,2,-26.87330189,3.8,-7.07192155,split,50.3642,26.6792,16.65681871,39.81692443,-3.713196169,23,23,50-60,b
10934,2,249.4,251.4,8,4.98744,0,2,-64.37827803,2,-32.18913902,split,476.581,2.95273,-7.412865713,23.59941129,-33.36600103,26,26,>60,b
10935,2,260.8,264.8,8,12.549,1,2,30.91488238,4,7.728720596,split,76.3619,19.5779,-10.96868907,2.345895992,44.22946745,25,25,>60,b
10936,2,325,327.2,8,2.76179,0,2,30.03008212,2.2,13.65003733,turn,62.5056,3.9073,-2.931434656,20.92292309,53.88443986,17,17,>60,b
10937,2,406.8,407.2,9,8.41264,1,2,-18.05784783,0.4,-45.14461957,split,80.1059,12.1915,3.816156052,23.64896711,1.774963232,27,27,>60,b
10938,2,462.4,465,10,27.1431,0,2,2.431396541,2.6,0.935152516,split,31.4887,16.936,-15.44989394,-42.62315198,-24.7418615,23,23,30-40,b
10939,2,92.2,96.2,11,2.52348,0,2,9.596093057,4,2.399023264,turn,62.333,5.57617,-7.996898825,17.98290052,35.5758924,15,15,>60,b
10940,2,111.6,113,11,4.36452,1,2,-9.81902963,1.4,-7.013592593,split,36.7508,5.20093,0.120084203,52.13718444,42.19807061,25,25,30-40,b
10941,2,126.4,128.4,11,8.01942,0,2,-0.959107469,2,-0.479553734,turn,487.521,3.2048,0.737752093,3.751024885,2.054165324,22,22,>60,b
10942,2,180.4,183.8,11,7.77603,1,2,0.266892104,3.4,0.078497678,split,352.567,6.75709,0.096638851,38.69065911,38.86091236,16,16,>60,b
10943,2,275.6,275.8,11,3.78696,0,2,-11.94471775,0.2,-59.72358876,turn,139.928,7.2952,-1.259102727,-4.654153663,-15.33976869,13,13,>60,b
10944,2,375.2,376.4,11,7.77038,0,2,20.75269631,1.2,17.29391359,turn,42.9755,15.58,5.105841262,6.447848964,22.09470401,23,23,40-50,b
10945,2,398.2,400,12,7.28283,1,2,-28.96856329,1.8,-16.09364627,split,96.8482,13.3964,8.847440116,-11.63712255,-49.45312596,27,27,>60,b
10946,2,487.4,491.4,12,15.126,0,2,-0.091132957,4,-0.022783239,split,260.929,25.5795,-6.262981813,-25.51491333,-19.34306447,23,23,>60,b
10947,2,12,12.4,13,7.76992,0,2,-65.18920603,0.4,-162.9730151,split,37.6925,7.0892,-0.121300417,44.01278812,-21.05511749,27,27,30-40,b
10948,2,234.2,235.8,13,0.852405,0,2,0.801515756,1.6,0.500947348,turn,93.913,5.8431,2.29236312,4.439461032,2.948613669,23,23,>60,b
10949,2,132.6,133.2,14,5.79047,0,2,-32.30161292,0.6,-53.83602153,split,39.8365,10.898,7.008537108,9.817930003,-29.49222002,23,23,30-40,b
10950,2,171.8,175.8,14,8.22247,1,2,-19.85135565,4,-4.962838912,split,47.7092,18.817,1.01191381,67.91182177,47.04855231,23,23,40-50,b
10951,2,412.2,412.4,14,11.6152,0,2,23.60124395,0.2,118.0062197,split,54.9786,4.9671,2.506658137,-10.735126,10.35945981,26,26,50-60,b
10952,2,460,463.4,14,6.14975,1,2,4.275959211,3.4,1.257635062,split,58.9072,5.1566,2.060456898,4.82354938,7.039051693,23,23,50-60,b
10953,2,73.6,77.6,15,10.5048,1,2,3.876211731,4,0.969052933,turn,33.0777,0.703655,2.459901567,-5.571968091,-4.155657927,25,25,30-40,b
10954,2,16.6,18.2,16,4.54635,1,2,27.63730778,1.6,17.27331736,split,65.6721,6.29024,-1.644129047,-26.34504078,2.936396048,25,25,>60,b
10955,2,78.4,79.8,17,5.7513,1,2,-3.881874702,1.4,-2.772767644,split,45.3853,14.2713,8.394685593,25.28804569,13.0114854,25,25,40-50,b
10956,2,141.6,142.2,18,8.24082,0,2,-3.050937285,0.6,-5.084895475,turn,58.3811,14.6703,15.80123588,7.760398731,-11.09177443,23,23,50-60,b
10957,2,8.4,12.4,19,1.01796,0,2,-2.804362668,4,-0.701090667,split,393.909,1.56872,-6.688060398,-36.3611191,-32.47742137,27,27,>60,b
10958,2,20.6,21.2,19,14.44,1,2,29.22401249,0.6,48.70668748,split,48.1871,10.8762,-5.999562734,-37.50205181,-2.278476588,23,23,40-50,b
10959,2,112.4,115.2,19,15.3384,0,2,3.166419673,2.8,1.130864169,split,25.3883,8.70493,8.503148365,31.86933965,26.53261096,25,25,20-30,b
10960,2,226.2,226.8,19,11.2826,1,2,30.06195905,0.6,50.10326508,turn,40.2876,6.58155,3.502564394,-37.79609182,-11.23669717,24,24,40-50,b
10961,2,269,269.6,19,24.9973,0,2,66.85249367,0.6,111.4208228,split,64.995,24.3586,-7.365642221,-75.0526698,-0.83453391,17,17,>60,b
10962,2,335.6,339.2,19,7.51067,1,2,7.036971148,3.6,1.954714208,split,163.976,9.9438,1.147302641,-17.80397756,-11.91430906,7,7,>60,s
10963,2,439,441.6,19,5.25091,1,2,-63.5432904,2.6,-24.43972708,split,49.2625,6.06444,-6.125796713,66.42694797,9.00945428,26,26,40-50,b
10964,2,10.6,13.8,20,1.49495,1,2,-15.47281966,3.2,-4.835256145,turn,38.004,1.98015,11.61991753,4.069801618,-23.02293557,27,27,30-40,b
10965,2,16,17.8,20,12.4326,1,2,-20.40113787,1.8,-11.33396548,split,68.5201,10.1277,3.39400162,28.32768766,4.532548168,25,25,>60,b
10966,2,58,59.8,20,1.03374,0,2,23.13705976,1.8,12.85392209,turn,41.8109,2.33232,-3.596766184,37.74131237,64.47513832,24,24,40-50,b
10967,2,155,155.8,20,18.4001,0,2,9.209652759,0.8,11.51206595,turn,86.9138,18.7759,3.073415546,-0.547453417,5.588783796,14,14,>60,b
10968,2,256.6,258.8,20,2.88671,0,2,-27.83788416,2.2,-12.65358371,turn,55.7162,7.25538,-12.18429571,82.61218932,66.95860088,21,21,50-60,b
10969,2,319.4,320.4,20,3.78381,0,2,44.27929318,1,44.27929318,split,61.1741,7.09093,-5.580642418,-45.02112129,4.838814308,25,25,>60,b
10970,2,370.8,372,20,3.9548,0,2,54.65911376,1.2,45.54926147,split,38.1352,10.3071,-5.442592244,-18.60951779,41.49218821,20,20,30-40,b
10971,2,153.8,155.8,21,14.0759,1,2,143.3226275,2,71.66131374,split,53.7584,12.3156,-8.99777418,-149.1225867,3.197814969,15,15,50-60,b
10972,2,73.4,74.6,22,26.695,0,2,21.06566169,1.2,17.55471807,turn,51.7915,35.0073,7.703684721,-12.67148719,0.690489779,25,25,50-60,b
10973,2,120,121,22,13.1826,1,2,-113.51857,1,-113.51857,split,72.0703,22.166,-9.884968168,102.2882438,-1.345357987,24,24,>60,b
10974,2,37.2,39.4,23,7.58358,1,2,1.056503563,2.2,0.480228892,turn,83.7485,14.5748,-2.813242841,-8.078506294,-4.20875989,26,26,>60,b
10975,2,134.8,135.8,23,2.42151,1,2,-19.71928722,1,-19.71928722,split,46.3616,2.45181,16.93975419,39.03750308,2.378461665,22,22,40-50,b
10976,2,159.6,160.6,23,32.5036,0,2,10.12484101,1,10.12484101,turn,66.5561,26.1827,10.54327392,10.02851472,9.610081806,20,20,>60,b
10977,2,258,259,23,5.41766,0,2,-25.21891844,1,-25.21891844,turn,62.2493,8.11321,-7.76106266,85.40515118,67.9472954,22,22,>60,b
10978,2,318.6,321.2,23,1.92306,1,2,72.42866434,2.6,27.85717859,split,55.8812,4.63836,3.285660301,-55.68350449,13.45949955,25,25,50-60,b
10979,2,38.2,41.8,24,14.3567,0,2,10.63299743,3.6,2.953610397,split,64.2441,6.78,-7.017298463,-24.60553946,-6.955243564,26,26,>60,b
10980,2,54.2,57,24,15.5432,1,2,137.8187256,2.8,49.22097344,split,33.112,9.95796,17.48545372,-42.336165,77.99710691,26,26,30-40,b
10981,2,84.6,86,24,3.58411,0,2,25.55974021,1.4,18.25695729,split,56.4352,4.51326,-3.702837197,-26.65873776,2.603839646,14,14,50-60,b
10982,2,297.6,300.8,24,7.08848,0,2,-167.6104075,3.2,-52.37825234,split,104.356,17.0362,-6.456550767,157.3231953,-3.830661453,26,26,>60,b
10983,2,62.6,62.8,25,0.693892,1,2,-16.73248292,0.2,-83.66241462,split,459.861,6.51001,-5.121788953,19.63001337,8.019319398,23,23,>60,b
10984,2,220.6,223.2,25,1.79555,0,2,-12.44048206,2.6,-4.784800791,turn,68.7586,2.80229,-2.320086357,7.790698829,-2.32969687,23,23,>60,b
10985,2,332,334.4,25,4.62457,1,2,12.8548547,2.4,5.356189458,split,96.3313,4.56836,-1.098981375,14.06002078,28.01385685,11,11,>60,b
10986,2,461.4,464.4,25,4.3895,1,2,84.46464075,3,28.15488025,split,61.6232,14.7925,-1.020661198,-95.72231494,-10.237013,23,23,>60,b
10987,2,238.8,239.6,26,7.95577,1,2,28.9819598,0.8,36.22744975,turn,49.5982,15.2712,19.45517868,3.458409207,12.98519033,25,25,40-50,b
10988,2,465,465.8,26,6.1705,1,2,-56.41255693,0.8,-70.51569616,split,57.0686,12.2784,-3.132872995,12.21845177,-41.06123216,20,20,50-60,b
10989,2,176.2,176.8,0,5.81263,0,2,-23.12385076,0.6,-38.53975126,turn,43.7943,5.68887,14.39962233,5.988870899,-31.53460219,24,24,40-50,b
10990,2,184.6,186.2,0,16.6618,0,2,-1.238820132,1.6,-0.774262582,turn,463.028,12.1091,-1.511130798,0.074842753,0.347153419,23,23,>60,b
10991,2,379.6,382,0,8.69849,1,2,1.209405212,2.4,0.503918838,split,56.1876,14.4152,22.78799648,NA,NA,24,24,50-60,b
10992,2,453.6,457.6,0,3.02501,1,2,1.324040534,4,0.331010134,split,65.7755,5.93109,-15.49341095,-18.27262127,-1.455169787,23,23,>60,b
10993,2,142.4,143.8,1,11.2966,1,2,5.72336704,1.4,4.088119314,split,63.8396,6.23335,-5.666345454,-8.686842441,2.702870053,25,25,>60,b
10994,2,131.4,133.6,2,29.779,1,2,-0.785403065,2.2,-0.357001393,split,6.38829,19.2193,9.133696873,-15.86646159,-25.78556153,24,24,<10,b
10995,2,192,195.4,2,15.7055,1,2,0.35112298,3.4,0.103271465,split,14.3968,15.2886,-3.517019062,-24.26921629,-20.40107424,17,17,Oct/20,b
10996,2,387.4,391.4,2,26.1489,0,2,41.22391431,4,10.30597858,split,48.9206,14.2964,11.6063933,-7.617097354,22.00042365,23,23,40-50,b
10997,2,468,471.8,2,11.6595,1,2,142.6519848,3.8,37.539996,split,34.5928,5.5735,-11.97002135,-167.4764806,-12.85447449,21,21,30-40,b
10998,2,174,175.2,3,4.53832,1,2,-27.7281553,1.2,-23.10679608,turn,25.7536,1.603,2.219871982,-30.18374567,-60.13177294,24,24,20-30,b
10999,2,224.6,226.4,3,15.4627,0,2,1.686807485,1.8,0.937115269,turn,45.9243,8.80862,2.605153846,-7.432340626,-8.350686987,24,24,40-50,b
11000,2,258.2,260.6,3,26.601,1,2,-83.94899776,2.4,-34.97874907,split,18.6797,27.1426,11.37495119,110.9552553,15.63130633,15,15,Oct/20,b
11001,2,363.4,366,3,9.37393,0,2,0.325535108,2.6,0.125205811,turn,562.816,17.2327,-1.254309582,-5.51581185,-3.93596716,22,22,>60,b
11002,2,462.2,466.2,3,6.52923,1,2,-7.618428494,4,-1.904607124,split,82.2002,9.28121,2.705759429,29.20577847,18.88159054,23,23,>60,b
11003,2,99,99.2,4,4.67198,0,2,24.25618532,0.2,121.2809266,split,80.4308,7.51604,-9.001631094,-29.78325736,3.474559059,26,26,>60,b
11004,2,243.2,245.2,4,4.13407,1,2,-101.6676222,2,-50.83381111,split,530.793,5.20516,-12.25827093,78.48091125,-10.92844005,24,24,>60,b
11005,2,67.8,68.4,5,6.82272,1,2,-14.22809945,0.6,-23.71349908,turn,389.314,13.6182,-15.76208978,-0.85132078,0.682669552,25,25,>60,b
11006,2,82,82.6,5,5.6794,0,2,2.896912213,0.6,4.828187021,turn,73.4053,11.3501,-2.785808099,-11.28413136,-5.601411047,27,27,>60,b
11007,2,355.6,358,5,4.4037,0,2,-0.678230233,2.4,-0.28259593,turn,115.883,1.51064,2.937458426,8.210242507,4.594553848,12,12,>60,b
11008,2,417.4,418.4,5,12.2501,1,2,-19.07160151,1,-19.07160151,turn,36.9644,19.911,12.85684789,-12.48621366,-44.41466306,26,26,30-40,b
11009,2,488.4,489.2,5,3.22069,0,2,-1.498556647,0.8,-1.873195809,turn,533.924,6.19908,0.994754076,2.593852291,0.100541568,22,22,>60,b
11010,2,7.4,10.6,6,4.40781,0,2,136.7560005,3.2,42.73625016,split,433.203,7.03703,-7.663972576,-111.5050594,32.91491366,25,25,>60,b
11011,2,67.4,69.8,6,3.90071,0,2,-11.90146284,2.4,-4.958942849,turn,391.234,10.4263,2.103131884,3.607554639,-10.39704008,25,25,>60,b
11012,2,77,78,6,1.45354,1,2,1.105992982,1,1.105992982,turn,64.7021,3.51064,8.396675365,5.863895783,-1.4267866,26,26,>60,b
11013,2,143.2,146.2,6,3.9087,0,2,37.63919992,3,12.54639997,split,72.2244,1.68843,7.223235871,-26.20433181,4.211632239,25,25,>60,b
11014,2,164.8,166,6,4.92519,0,2,0.129330023,1.2,0.10777502,turn,62.0602,1.73185,1.900483885,7.20384051,5.432686648,23,23,>60,b
11015,2,290.8,291.6,6,17.3021,1,2,-28.78243746,0.8,-35.97804683,split,64.3206,6.95025,4.868024153,29.54313129,-4.107330328,24,24,>60,b
11016,2,384.4,388.4,6,10.8192,1,2,-49.16113229,4,-12.29028307,split,47.4669,6.52243,17.30717464,74.75402727,8.28572034,23,23,40-50,b
11017,2,213.8,215,7,4.39029,1,2,-7.559229091,1.2,-6.299357576,turn,84.4593,9.06681,8.988752503,6.681274954,-9.86670664,17,17,>60,b
11018,2,30.6,31.2,8,18.1536,1,2,-6.661556273,0.6,-11.10259379,turn,98.0134,15.2822,3.097247348,0.802843514,-8.955960108,11,11,>60,b
11019,2,253.6,254.8,8,5.1389,0,2,-6.468317614,1.2,-5.390264678,split,25.4815,6.23043,-3.816326935,-27.5583694,-30.21036008,16,16,20-30,b
11020,2,320.8,324.8,8,7.90526,1,2,0.511075958,4,0.12776899,split,53.6601,4.25406,-10.2794143,-16.90297936,-6.112489106,23,23,50-60,b
11021,2,31.6,35,10,20.5037,0,2,-44.83619938,3.4,-13.18711746,split,65.1097,20.4056,-4.349018212,27.79498893,-12.69219224,11,11,>60,b
11022,2,90.8,93.4,10,10.2075,1,2,13.66877151,2.6,5.257219812,split,62.5957,7.59239,-2.132835481,-9.288925294,6.512681697,27,27,>60,b
11023,2,107.8,111.8,10,23.3311,0,2,39.09999817,4,9.774999543,split,37.6383,26.7381,-12.90325292,-79.16082677,-27.15757567,27,27,30-40,b
11024,2,199.6,203.6,10,19.5653,1,2,11.48002405,4,2.870006011,split,58.7007,11.1439,-3.045410115,-10.05615929,4.469274868,15,15,50-60,b
11025,2,269.6,270.2,10,8.99262,1,2,-1.728931009,0.6,-2.881551681,turn,71.735,2.95848,0.519967999,-1.451713243,-3.70061225,15,15,>60,b
11026,2,431.2,431.6,10,2.65535,1,2,112.7206457,0.4,281.8016143,split,38.0163,8.63416,2.75050786,-85.93546426,24.03467362,25,25,30-40,b
11027,2,240.8,243,11,6.27581,1,2,31.56667656,2.2,14.34848935,split,489.942,8.96367,4.590255775,-22.05862899,4.917791791,24,24,>60,b
11028,2,360,363.4,11,6.82888,1,2,24.04578786,3.4,7.072290548,split,107.004,11.3434,-0.368591751,-23.55318455,0.861195068,17,17,>60,b
11029,2,110.4,111.4,12,35.4448,1,2,9.305110927,1,9.305110927,split,48.0728,29.1838,-40.46265993,-71.53047488,-21.76270402,27,27,40-50,b
11030,2,135.8,137.4,12,34.9909,1,2,1.338004725,1.6,0.836252953,split,62.3765,22.1695,-4.335800836,-2.864879304,2.808926257,25,25,>60,b
11031,2,165.2,168,12,8.82407,1,2,-64.83404756,2.8,-23.15501699,split,56.7988,6.2266,2.934109643,84.4509704,16.68281319,24,24,50-60,b
11032,2,7.6,8.6,13,5.16559,0,2,9.342938604,1,9.342938604,turn,437.711,7.86761,0.829323016,-4.356768988,4.1568466,25,25,>60,b
11033,2,250.8,253.6,13,18.231,0,2,11.16072426,2.8,3.985972949,split,43.5282,18.7287,-3.316373107,-27.63420614,-13.15710877,17,17,40-50,b
11034,2,484,485.8,13,5.91964,0,2,108.9063025,1.8,60.50350137,split,452.413,9.35873,2.008302153,-104.8313775,2.066622781,23,23,>60,b
11035,2,364.2,366.2,14,9.90302,0,2,0.160127242,2,0.080063621,turn,554.7,1.68624,-6.858870365,-7.413867898,-0.39487029,21,21,>60,b
11036,2,441,444.2,14,2.94705,0,2,-2.006915702,3.2,-0.627161157,turn,60.4583,7.98205,3.400292739,6.457713369,1.050504928,25,25,>60,b
11037,2,28.8,31,15,2.04228,0,2,-7.673034626,2.2,-3.487743012,turn,79.6784,1.27809,-0.690852481,-8.284913226,-15.26709537,11,11,>60,b
11038,2,58.4,59.4,15,22.5988,1,2,60.66010281,1,60.66010281,split,93.0504,15.792,13.47364457,-46.41685449,0.769603747,24,24,>60,b
11039,2,114,116.8,15,12.4767,1,2,-5.809795115,2.8,-2.074926827,split,31.9101,4.54567,12.56496376,53.43710118,35.06234231,24,24,30-40,b
11040,2,186.6,190.4,15,0.678394,1,2,18.9537832,3.8,4.987837685,split,448.759,0.265679,-0.037688762,-15.19513757,3.796334394,18,18,>60,b
11041,2,151.6,153,17,3.23714,1,2,-38.28352301,1.4,-27.34537358,split,78.9979,2.79544,11.85264928,54.36369485,4.227522557,24,24,>60,b
11042,2,419,423,17,35.494,0,2,-6.045741408,4,-1.511435352,split,6.41115,24.9591,-26.25620385,-22.74477103,-2.534308585,26,26,<10,b
11043,2,493.2,493.6,17,6.00235,1,2,8.517344015,0.4,21.29336004,turn,47.1451,4.45346,1.036881206,-9.651367417,-2.170904609,22,22,40-50,b
11044,2,298.6,302.6,18,1.73592,0,2,35.24967758,4,8.812419395,split,47.6653,6.05334,6.679858768,-15.1043615,13.46545731,23,23,40-50,b
11045,2,454,456.8,18,2.77123,0,2,11.75868115,2.8,4.199528982,split,61.6512,0.710693,-6.619194283,-1.483493333,16.8943821,23,23,>60,b
11046,2,110.8,111.4,19,9.32148,1,2,-41.37161795,0.6,-68.95269659,split,54.0903,3.11842,-2.950104598,18.54718492,-19.87432843,27,27,50-60,b
11047,2,193.8,194.6,19,19.3461,0,2,-20.56597677,0.8,-25.70747097,split,28.0004,16.0134,-4.962263894,12.21953483,-3.384178048,11,11,20-30,b
11048,2,221.2,223,19,11.3453,0,2,-2.435748025,1.8,-1.353193347,turn,73.3799,7.85739,5.098537126,21.03007298,13.49578783,18,18,>60,b
11049,2,277.6,278.2,19,20.6714,0,2,0.059657966,0.6,0.099429943,turn,63.2454,11.5659,5.049899682,4.516546433,-0.473695282,19,19,>60,b
11050,2,371.2,372,19,10.3044,1,2,-1.706956528,0.8,-2.13369566,turn,22.9011,1.98645,5.342173478,-10.69078211,-17.73991211,24,24,20-30,b
11051,2,440.4,441.8,19,2.74568,0,2,-32.70916011,1.4,-23.36368579,turn,55.0803,5.0008,-2.522562457,31.82314461,1.636546959,24,24,50-60,b
11052,2,458.2,461.2,19,16.9084,0,2,-2.60970926,3,-0.869903087,split,65.6579,15.8109,1.909622581,12.48311988,7.963788036,23,23,>60,b
11053,2,6,7.2,20,5.31742,0,2,69.68168129,1.2,58.06806775,split,401.638,3.67674,-8.534390531,-85.41333198,-7.197260152,27,27,>60,b
11054,2,464.8,466.4,20,9.84899,1,2,13.33254035,1.6,8.33283772,turn,81.5061,14.222,4.746078507,-3.170389443,5.416072403,21,21,>60,b
11055,2,257.2,258.6,21,19.7256,1,2,-9.45811687,1.4,-6.755797764,split,54.2381,17.7914,-9.543652832,16.03346308,16.11899904,15,15,50-60,b
11056,2,273.8,275.8,21,7.86252,1,2,-24.31401127,2,-12.15700564,split,75.9606,3.16634,3.008871151,37.97198771,10.64910529,15,15,>60,b
11057,2,308.2,310.2,21,1.51009,1,2,-113.7130991,2,-56.85654954,split,461.367,5.2409,-0.640611571,102.8658738,-10.20661368,24,24,>60,b
11058,2,3.8,5.2,23,2.45632,0,2,22.96338428,1.4,16.40241734,turn,365.327,3.41091,2.013519757,-33.45118929,-12.50132476,27,27,>60,b
11059,2,13.4,14.8,23,5.97973,1,2,6.116552445,1.4,4.368966032,turn,51.3872,10.329,8.483122274,34.54223759,32.17566776,23,23,50-60,b
11060,2,144.2,147.4,23,7.31827,1,2,36.39297604,3.2,11.37280501,split,70.8804,1.20603,10.96646912,-25.45059307,-0.024086153,24,24,>60,b
11061,2,431.8,433.4,23,4.86421,0,2,3.000309741,1.6,1.875193588,split,33.0316,2.28388,0.513550461,15.87715763,18.36391691,25,25,30-40,b
11062,2,448.4,450.4,23,6.42818,0,2,-15.68969355,2,-7.844846777,split,55.2717,7.00951,2.144361685,10.80964,-7.024415242,25,25,50-60,b
11063,2,462.8,463.6,23,18.9613,1,2,-16.4152746,0.8,-20.51909326,split,65.7198,13.1819,26.88934238,51.7435987,8.438981716,23,23,>60,b
11064,2,160,161.4,24,3.69859,1,2,16.00714953,1.4,11.43367824,turn,87.347,6.31504,6.886705099,-11.61278084,-2.49233641,24,24,>60,b
11065,2,495,495.6,24,0.653131,0,2,-3.44856771,0.6,-5.74761285,turn,67.8998,2.76327,-2.080333715,-5.855360205,-7.223594201,22,22,>60,b
11066,2,114.8,118.8,25,17.3437,0,2,-122.9293112,4,-30.73232781,split,57.2701,24.9487,-13.25574382,153.923545,44.24997756,24,24,50-60,b
11067,2,450.4,453,25,4.45832,1,2,-17.14686685,2.6,-6.594948787,split,64.9503,8.42828,8.324863992,15.01165339,-10.46007744,25,25,>60,b
11068,2,482.2,486.2,25,5.63695,1,2,0.170863521,4,0.04271588,turn,427.078,11.2963,0.933522861,-2.396967281,-3.159626621,23,23,>60,b
11069,2,137.6,141.6,26,3.91261,0,2,-4.803980064,4,-1.200995016,turn,83.8809,9.59103,-9.377285948,-15.58912711,-11.01582122,24,24,>60,b
11070,2,177,178,26,7.73165,0,2,-0.371952627,1,-0.371952627,turn,64.1037,4.53822,13.62360501,-12.55153404,-26.54709167,24,24,>60,b
11071,2,239.8,240.6,26,3.89509,1,2,-2.827158774,0.8,-3.533948468,turn,88.4269,7.59584,-12.21298502,-4.50916972,4.876656529,24,24,>60,b
11072,2,484,484.6,26,3.32597,0,2,1.396950674,0.6,2.328251123,turn,453.663,8.10078,-4.940318016,-4.483907453,1.853361237,23,23,>60,b
11073,2,33.6,37.6,0,0.221664,1,2,23.55912969,4,5.889782424,split,73.3426,5.16734,0.410099104,NA,NA,27,27,>60,b
11074,2,93.6,95.4,0,29.1561,0,2,41.11041293,1.8,22.83911829,split,91.0337,34.8713,-18.61069664,NA,NA,22,22,>60,b
11075,2,144.2,145.6,0,8.64972,1,2,37.24716451,1.4,26.60511751,split,184.832,16.6607,1.867448633,NA,NA,14,14,>60,b
11076,2,254.6,255.4,0,3.65327,0,2,50.58907659,0.8,63.23634574,split,55.5691,6.05502,-3.257950949,-52.74554021,1.101487327,14,14,50-60,b
11077,2,36,37.6,1,6.01948,1,2,128.3730707,1.6,80.23316916,split,85.2812,10.9058,12.6308487,-92.49974837,23.24247359,26,26,>60,b
11078,2,136.2,137.6,1,32.1383,0,2,63.86114365,1.4,45.61510261,split,53.5075,28.4674,23.09946303,12.03648955,52.79817017,11,11,50-60,b
11079,2,253.2,254.8,1,25.7296,0,2,0.187378519,1.6,0.117111574,turn,46.4897,33.1617,2.943278679,0.510763854,-2.245136306,25,25,40-50,b
11080,2,462,465.8,1,5.05628,1,2,-2.04614052,3.8,-0.538458032,turn,70.2334,8.02156,-12.66500301,29.82611147,40.44497397,25,25,>60,b
