X,ang_vel,split_val,condition
2456,2.257200225,FALSE,p
2457,1.657487431,FALSE,p
2458,11.03881097,FALSE,c
2459,11.40652593,FALSE,c
2460,0.086248205,FALSE,c
2461,5.814948445,FALSE,c
2462,1.084373101,FALSE,c
2463,7.131620977,FALSE,c
2464,1.588647679,FALSE,c
2465,0.955753354,FALSE,c
2466,1.431461804,FALSE,c
2467,0.851184453,FALSE,c
2468,0.002545781,FALSE,c
2469,1.617344309,FALSE,c
2470,2.128978161,FALSE,c
2471,13.69419413,FALSE,c
2472,10.42197885,FALSE,c
2473,1.806680019,FALSE,c
2474,2.868707863,FALSE,c
2475,3.067747564,FALSE,c
2476,11.48633618,FALSE,c
2477,0.000250917,FALSE,c
2478,0.144210074,FALSE,c
2479,0.100884188,FALSE,c
2480,1.366318432,FALSE,c
2481,0.003018782,FALSE,c
2482,2.955446504,FALSE,c
2483,16.75976039,FALSE,c
2484,1.2484336,FALSE,c
2485,1.385511294,FALSE,c
2486,2.671780601,FALSE,c
2487,0.001484119,FALSE,c
2488,9.951191405,FALSE,c
2489,2.491992923,FALSE,c
2490,0.370897178,FALSE,c
2491,1.346999995,FALSE,c
2492,0.70377682,FALSE,c
2493,1.827269907,FALSE,c
2494,0.262834322,FALSE,c
2495,9.615801283,FALSE,c
2496,7.666596988,FALSE,c
2497,3.669140692,FALSE,c
2498,4.323417695,FALSE,c
2499,4.51979123,FALSE,c
2500,3.205029548,FALSE,c
2501,1.409525742,FALSE,c
2502,2.424696109,FALSE,c
2503,0.835600343,FALSE,c
2504,1.371002252,FALSE,c
2505,0.709398847,FALSE,c
2506,4.131241068,FALSE,c
2507,1.679094839,FALSE,c
2508,1.313726344,FALSE,c
2509,1.394170666,FALSE,c
2510,7.760157141,FALSE,c
2511,3.176151762,FALSE,c
2512,2.032871062,FALSE,c
2513,1.51835451,FALSE,c
2514,6.649740177,FALSE,c
2515,0.9222665,FALSE,c
2516,3.477054057,FALSE,c
2517,0.001026208,FALSE,c
2518,3.99806038,FALSE,c
2519,0.816649239,FALSE,c
2520,1.0202883,FALSE,c
2521,0.00248853,FALSE,c
2522,1.202900053,FALSE,c
2523,0.528718916,FALSE,c
2524,0.381325165,FALSE,c
2525,1.761421531,FALSE,c
2526,1.680493086,FALSE,c
2527,22.35334352,FALSE,c
2528,13.38015873,FALSE,c
2529,3.144091835,FALSE,c
2530,4.032680892,FALSE,c
2531,1.284243197,FALSE,c
2532,5.766265206,FALSE,c
2533,1.690311711,FALSE,c
2534,3.430983034,FALSE,c
2535,1.97603741,FALSE,c
2536,0.866582298,FALSE,c
2537,0.002518644,FALSE,c
2538,0.703688124,FALSE,c
2539,0.68865356,FALSE,c
2540,0.506334536,FALSE,c
2541,0.692702222,FALSE,c
2542,1.774419479,FALSE,c
2544,4.745213096,FALSE,c
2545,13.97110072,FALSE,c
2546,0.517571639,FALSE,c
2547,4.313392387,FALSE,c
2548,0.93447292,FALSE,c
2549,2.653147549,FALSE,c
2550,0.891962849,FALSE,c
2551,2.946503911,FALSE,c
2552,1.8764576,FALSE,c
2553,0.249885951,FALSE,c
2554,0.835506436,FALSE,c
2555,0.494005463,FALSE,c
2556,0.002531858,FALSE,c
2557,2.734210584,FALSE,c
2558,0.283621087,FALSE,c
2559,3.890262876,FALSE,c
2560,2.052774171,FALSE,c
2561,2.119223911,FALSE,c
2562,2.24125278,FALSE,c
2563,6.835657053,FALSE,c
2564,3.200843162,FALSE,c
2565,1.880745268,FALSE,c
2566,0.120819937,FALSE,c
2567,1.202997663,FALSE,c
2568,0.690845278,FALSE,c
2569,0.939697419,FALSE,c
2570,11.78410098,FALSE,c
2571,1.396341881,FALSE,c
2572,5.369216882,FALSE,c
2573,0.130547511,FALSE,c
2574,3.725757941,FALSE,c
2575,2.18094314,FALSE,c
2576,0.8327574,FALSE,c
2577,0.025761174,FALSE,c
2578,1.588981457,FALSE,c
2579,1.628619784,FALSE,c
2580,0.250346477,FALSE,c
2581,0.49399556,FALSE,c
2582,1.590999165,FALSE,c
2583,2.771216959,FALSE,c
2584,13.65785976,FALSE,c
2585,4.29420553,FALSE,c
2586,0.346570983,FALSE,c
2587,2.773607212,FALSE,c
2588,2.139193215,FALSE,c
2589,7.767576083,FALSE,c
2590,3.996760174,FALSE,c
2591,0.144174005,FALSE,c
2592,0.391166084,FALSE,c
2593,0.113295211,FALSE,c
2594,2.284902679,FALSE,c
2595,0.170374471,FALSE,c
2596,0.17499306,FALSE,c
2597,2.752915436,FALSE,c
2598,26.4460082,FALSE,p
2599,2.067881785,FALSE,p
2600,0.944846956,FALSE,p
2601,0.398544563,FALSE,p
2602,0.899850759,FALSE,p
2603,0.341024042,FALSE,p
2604,1.172033784,FALSE,p
2605,1.063672818,FALSE,p
2606,1.283137997,FALSE,p
2607,2.365627235,FALSE,p
2608,1.288104058,FALSE,p
2609,1.440258045,FALSE,p
2610,0.709859614,FALSE,p
2611,0,FALSE,p
2612,0.709704368,FALSE,p
2613,0.690218766,FALSE,p
2614,0.707984741,FALSE,p
2615,2.18555745,FALSE,p
2616,0.001299563,FALSE,p
2617,3.740884105,FALSE,p
2618,25.94832986,FALSE,p
2619,3.7579422,FALSE,p
2620,2.727550022,FALSE,p
2621,4.477552445,FALSE,p
2622,1.195013308,FALSE,p
2623,1.567004189,FALSE,p
2624,1.332110098,FALSE,p
2625,0.53342924,FALSE,p
2626,1.969072846,FALSE,p
2627,2.720083809,FALSE,p
2628,1.543338925,FALSE,p
2629,0.763704251,FALSE,p
2630,8.898998882,FALSE,p
2631,1.381212462,FALSE,p
2632,0,FALSE,p
2633,1.419669329,FALSE,p
2634,0.690192432,FALSE,p
2635,1.288307595,FALSE,p
2636,1.378131059,FALSE,p
2637,2.11869144,FALSE,p
2638,1.477312548,FALSE,p
2639,34.10832583,FALSE,p
2640,1.538112031,FALSE,p
2641,9.185652701,FALSE,p
2642,4.018992863,FALSE,p
2643,8.66867913,FALSE,p
2644,19.52971899,FALSE,p
2645,5.577509569,FALSE,p
2646,0.030910711,FALSE,p
2647,3.016552515,FALSE,p
2648,2.981581514,FALSE,p
2649,0.003232543,FALSE,p
2650,1.497832553,FALSE,p
2651,0.278855159,FALSE,p
2652,1.032952309,FALSE,p
2653,0.603485193,FALSE,p
2654,0.955894754,FALSE,p
2655,0.62995337,FALSE,p
2656,0.000768562,FALSE,p
2657,0.546158397,FALSE,p
2658,1.536844288,FALSE,p
2659,1.395834328,FALSE,p
2660,45.29496523,FALSE,p
2661,1.737599756,FALSE,p
2662,0.004979598,FALSE,p
2663,3.635633886,FALSE,p
2664,0.863987272,FALSE,p
2665,0.624475609,FALSE,p
2666,0.619398869,FALSE,p
2667,1.270362267,FALSE,p
2668,0.823944591,FALSE,p
2669,1.648884351,FALSE,p
2670,0.693990689,FALSE,p
2671,0.00178853,FALSE,p
2672,0.851032981,FALSE,p
2673,2.513811343,FALSE,p
2674,0.001743223,FALSE,p
2675,0.391228417,FALSE,p
2676,0.218476385,FALSE,p
2677,0.621450928,FALSE,p
2678,0.218477166,FALSE,p
2679,2.429380869,FALSE,p
2680,0.002038678,FALSE,p
2681,10.14116011,FALSE,p
2682,1.724952189,FALSE,p
2683,7.694719187,FALSE,p
2684,2.818845624,FALSE,p
2685,1.947027054,FALSE,p
2686,3.74992166,FALSE,p
2687,2.637435604,FALSE,p
2688,0.266557531,FALSE,p
2689,0.473088835,FALSE,p
2690,3.491297992,FALSE,p
2691,3.980594973,FALSE,p
2692,1.380744265,FALSE,p
2693,0.000259153,FALSE,p
2694,0.809139657,FALSE,p
2695,2.035273472,FALSE,p
2696,0.778735157,FALSE,p
2697,4.028752649,FALSE,p
2698,5.640645705,FALSE,p
2699,2.755637577,FALSE,p
2700,2.063873063,FALSE,p
2701,2.911045361,FALSE,p
2702,15.90479538,FALSE,p
2703,1.391024233,FALSE,p
2704,0.656348846,FALSE,p
2705,1.181097212,FALSE,p
2706,5.68828962,FALSE,p
2707,3.129274163,FALSE,p
2708,0.742340959,FALSE,p
2709,2.265832527,FALSE,p
2710,3.458242104,FALSE,p
2711,0.670769869,FALSE,p
2712,0.690260345,FALSE,p
2713,0.620304226,FALSE,p
2714,2.795556311,FALSE,p
2715,2.887732125,FALSE,p
2716,0,FALSE,p
2717,3.681044686,FALSE,p
2719,19.13225105,FALSE,p
2720,11.02791777,FALSE,p
2721,6.034256718,FALSE,p
2722,1.253075495,FALSE,p
2723,1.804223957,FALSE,p
2724,0.005637472,FALSE,p
2725,3.483576923,FALSE,p
2726,0.257309046,FALSE,p
2727,1.385895217,FALSE,p
2728,1.419638011,FALSE,p
2729,0.709979248,FALSE,p
2730,1.573867848,FALSE,p
2731,0.392504501,FALSE,p
2732,1.024995344,FALSE,p
2733,0.913632093,FALSE,p
2734,1.562430327,FALSE,p
2735,5.010344016,FALSE,p
2736,2.754558484,FALSE,p
2737,3.533588196,FALSE,p
2738,3.597683003,FALSE,p
2739,31.59055514,FALSE,p
2740,2.092918602,FALSE,p
2741,9.958237091,FALSE,p
2742,8.794331146,FALSE,p
2743,7.747228226,FALSE,p
2744,4.189226805,FALSE,p
2745,1.130792354,FALSE,p
2746,1.051645394,FALSE,p
2747,3.484000766,FALSE,p
2748,3.72566985,FALSE,p
2749,1.802296645,FALSE,p
2750,0.631291365,FALSE,p
2751,0.671743743,FALSE,p
2752,0.075538253,FALSE,p
2753,1.419173915,FALSE,p
2754,2.11090233,FALSE,p
2755,0.670370398,FALSE,p
2756,2.121011461,FALSE,p
2757,1.455491632,FALSE,p
2759,11.02211499,FALSE,p
2760,0.404231151,FALSE,p
2761,7.24819069,FALSE,p
2762,6.853149018,FALSE,p
2763,1.321782527,FALSE,p
2764,4.745582657,FALSE,p
2765,2.057042041,FALSE,p
2766,11.18021894,FALSE,p
2767,5.834223065,FALSE,p
2768,4.03961768,FALSE,p
2769,8.361382114,FALSE,p
2770,0.067581609,FALSE,p
2771,0.684067407,FALSE,p
2772,0.088108529,FALSE,p
2773,0.675461036,FALSE,p
2774,1.170575069,FALSE,p
2775,1.36726913,FALSE,p
2776,0.965763692,FALSE,p
2777,0.529482533,FALSE,p
2778,0.839278045,FALSE,p
2779,2.013573683,FALSE,p
2780,0.002033275,FALSE,p
2781,11.33214898,FALSE,p
2782,5.207550875,FALSE,p
2783,7.949742582,FALSE,p
2784,1.564614807,FALSE,p
2785,3.010613065,FALSE,p
2786,1.842026986,FALSE,p
2787,3.702398677,FALSE,p
2788,7.216876071,FALSE,p
2789,3.826228158,FALSE,p
2790,7.091809634,FALSE,p
2791,1.452198804,FALSE,p
2792,0.583105676,FALSE,p
2793,1.52602129,FALSE,p
2794,0.593143873,FALSE,p
2795,1.991536961,FALSE,p
2796,25.59057339,FALSE,p
2797,0.612656315,FALSE,p
2798,1.636874556,FALSE,p
2799,0.738339902,FALSE,p
2800,0.005085722,FALSE,p
2801,0.757051799,FALSE,p
2802,0.005137132,FALSE,p
2803,1.632129149,FALSE,p
2804,0.134453167,FALSE,p
2805,2.375545516,FALSE,p
2806,9.656279421,FALSE,p
2807,4.419784055,FALSE,p
2808,4.209957908,FALSE,p
2809,0.32018283,FALSE,p
2810,1.09229346,FALSE,p
2811,3.174983302,FALSE,p
2812,2.320468865,FALSE,p
2813,1.486939949,FALSE,p
2814,0.000248494,FALSE,p
2815,0.957964565,FALSE,p
2816,0.449682809,FALSE,p
2817,0.248162919,FALSE,p
2818,0.05519704,FALSE,p
2819,0.115857942,FALSE,p
2820,1.253234393,FALSE,p
2821,0.001522903,FALSE,p
2823,9.230417127,FALSE,p
2824,1.820048806,FALSE,p
2825,5.258701943,FALSE,p
2826,2.309884837,FALSE,p
2827,0.00524228,FALSE,p
2828,2.604034158,FALSE,p
2829,4.175748855,FALSE,p
2830,3.356942795,FALSE,p
2831,2.536047043,FALSE,p
2832,1.9456992,FALSE,p
2833,4.670151696,FALSE,p
2834,0.063692216,FALSE,p
2835,2.258555852,FALSE,p
2836,0.292032155,FALSE,p
2837,3.517705544,FALSE,p
2838,0.689194582,FALSE,p
2839,0.756629547,FALSE,p
2840,0.665513385,FALSE,p
2841,10.94617006,FALSE,p
2842,2.655162869,FALSE,p
2843,1.63241317,FALSE,p
2844,1.534160867,FALSE,p
2845,0.786268965,FALSE,p
2846,2.41102562,FALSE,p
2847,3.335247728,FALSE,p
2848,7.758495662,FALSE,p
2849,1.642564938,FALSE,p
2850,0.776022539,FALSE,p
2851,5.117710547,FALSE,p
2852,0.093560938,FALSE,p
2853,0.753223014,FALSE,p
2854,0.145124635,FALSE,p
2855,3.155914255,FALSE,p
2856,1.617321389,FALSE,p
2857,1.344067224,FALSE,p
2858,0.669984458,FALSE,p
2859,0.000257774,FALSE,p
2860,1.191797198,FALSE,p
2861,36.61506804,FALSE,p
2862,24.04956774,FALSE,p
2863,10.8209158,FALSE,p
2864,0.083881415,FALSE,p
2865,3.000318527,FALSE,p
2866,2.220441093,FALSE,p
2867,0.665028199,FALSE,p
2868,3.309144079,FALSE,p
2869,5.606664555,FALSE,p
2870,4.88740655,FALSE,p
2871,3.082329208,FALSE,p
2872,2.034112614,FALSE,p
2873,0.495377743,FALSE,p
2874,1.803471996,FALSE,p
2875,0.044070793,FALSE,p
2876,1.462881084,FALSE,p
2877,0.775579317,FALSE,p
2878,0.752971304,FALSE,p
2879,0.896309606,FALSE,p
2880,0.409279722,FALSE,p
2881,0.848452623,FALSE,p
2882,0.53940276,FALSE,p
2883,0.128194254,FALSE,p
2884,0.073518755,FALSE,p
2885,1.146867322,FALSE,p
2886,44.21999114,FALSE,p
2887,4.77057369,FALSE,p
2888,2.313420732,FALSE,p
2889,2.231777528,FALSE,p
2890,4.644362646,FALSE,p
2891,3.110224042,FALSE,p
2892,7.67903884,FALSE,p
2893,1.601906467,FALSE,p
2894,2.046147146,FALSE,p
2895,0.776469311,FALSE,p
2896,1.887233952,FALSE,p
2897,0.042494596,FALSE,p
2898,1.505800092,FALSE,p
2899,0.836832622,FALSE,p
2900,2.67779238,FALSE,p
2901,1.376004429,FALSE,p
2902,0.002281318,FALSE,p
2903,1.283102208,FALSE,p
2904,27.07393197,FALSE,p
2905,3.401754945,FALSE,p
2906,6.72042713,FALSE,p
2907,5.174535929,FALSE,p
2908,0.005077177,FALSE,p
2909,0.040308626,FALSE,p
2910,1.512992872,FALSE,p
2911,3.367248309,FALSE,p
2912,1.989745027,FALSE,p
2913,4.924696541,FALSE,p
2914,2.91252302,FALSE,p
2915,1.450453939,FALSE,p
2916,0.703098597,FALSE,p
2917,0.808890588,FALSE,p
2918,0.703204146,FALSE,p
2919,0.748696177,FALSE,p
2920,4.869634147,FALSE,p
2921,0.001564474,FALSE,p
2922,1.15905375,FALSE,p
2923,0.276176387,FALSE,p
2924,1.408148438,FALSE,p
2925,0.154118249,FALSE,p
2926,0.000776625,FALSE,p
2927,3.16441019,FALSE,p
2928,55.55240232,FALSE,p
2929,3.280281195,FALSE,p
2930,3.434569741,FALSE,p
2931,5.490337177,FALSE,p
2932,0.005114215,FALSE,p
2933,2.71968949,FALSE,p
2934,4.486786664,FALSE,p
2935,7.813018891,FALSE,p
2936,5.90955101,FALSE,p
2937,2.302651515,FALSE,p
2938,4.780280577,FALSE,p
2939,1.329726297,FALSE,p
2940,1.142603396,FALSE,p
2941,0.735474746,FALSE,p
2942,0.738921974,FALSE,p
2943,3.922776614,FALSE,p
2944,72.38828329,FALSE,p
2945,6.034814262,FALSE,p
2946,5.520796838,FALSE,p
2947,0.83163452,FALSE,p
2948,0.701891329,FALSE,p
2949,4.591549125,FALSE,p
2950,2.979630695,FALSE,p
2951,2.73370772,FALSE,p
2952,2.22688317,FALSE,p
2953,3.018657801,FALSE,p
2954,3.782716006,FALSE,p
2955,1.871350958,FALSE,p
2956,0.298250759,FALSE,p
2957,1.06562883,FALSE,p
2958,0.963729717,FALSE,p
2959,0.644880903,FALSE,p
2960,72.14493948,FALSE,p
2961,6.905897412,FALSE,p
2962,0.623232934,FALSE,p
2963,0.092344563,FALSE,p
2964,1.536753864,FALSE,p
2965,1.793609899,FALSE,p
2966,2.122707894,FALSE,p
2967,2.206435932,FALSE,p
2968,0.001021898,FALSE,p
2969,1.643619885,FALSE,p
2970,0.651606194,FALSE,p
2972,6.146918868,FALSE,p
2973,4.725711687,FALSE,p
2974,0.004801522,FALSE,p
2975,2.815344626,FALSE,p
2976,1.643020605,FALSE,p
2977,1.373121123,FALSE,p
2978,10.52513337,FALSE,p
2979,7.295502982,FALSE,p
2980,1.867307288,FALSE,p
2981,1.329137869,FALSE,p
2982,60.96424691,FALSE,p
2983,4.089737492,FALSE,p
2984,0.004462597,FALSE,p
2985,0.740925556,FALSE,p
2986,0.792984413,FALSE,p
2987,1.946386042,FALSE,p
2988,1.090995412,FALSE,p
2989,1.110255721,FALSE,p
2990,3.078739032,FALSE,p
2991,6.299581771,FALSE,p
2992,1.817030959,FALSE,p
2993,0.523617742,FALSE,p
2994,0.544293261,FALSE,p
2995,1.228860092,FALSE,p
2996,2.283285458,FALSE,p
2997,38.90873466,FALSE,p
2998,4.354302483,FALSE,p
2999,2.05346142,FALSE,p
3000,0.00491034,FALSE,p
3001,4.090559802,FALSE,p
3002,1.919150797,FALSE,p
3003,1.404254755,FALSE,p
3004,3.2818963,FALSE,p
3005,6.070652258,FALSE,p
3006,2.285318249,FALSE,p
3007,3.100250593,FALSE,p
3008,1.792339626,FALSE,p
3009,0.323120945,FALSE,p
3010,41.72285429,FALSE,p
3011,10.81807325,FALSE,p
3012,2.622981255,FALSE,p
3013,9.545487983,FALSE,p
3014,1.666706614,FALSE,p
3015,4.290880345,FALSE,p
3016,0.9064208,FALSE,p
3017,1.721378617,FALSE,p
3018,1.804715679,FALSE,p
3019,5.352571107,FALSE,p
3020,2.368202317,FALSE,p
3021,2.138230713,FALSE,p
3022,0.000686949,FALSE,p
3023,0.176915054,FALSE,p
3024,0.006189812,FALSE,p
3025,0.114053673,FALSE,p
3026,1.893451361,FALSE,p
3027,0.951122715,FALSE,p
3029,0.854835422,FALSE,p
3030,0.374382276,FALSE,p
3031,2.139851541,FALSE,p
3032,2.897783835,FALSE,p
3033,7.18198286,FALSE,p
3034,5.6885059,FALSE,p
3035,1.161064932,FALSE,p
3036,0.003907123,FALSE,p
3037,3.225746562,FALSE,p
3038,0.002036358,FALSE,p
3039,0.735542717,FALSE,p
3040,2.984737604,FALSE,p
3041,38.52514017,FALSE,p
3042,9.729117756,FALSE,p
3043,1.755468452,FALSE,p
3044,2.146766757,FALSE,p
3045,4.569349939,FALSE,p
3046,1.320460468,FALSE,p
3047,0.640101978,FALSE,p
3048,2.523644442,FALSE,p
3049,1.307509584,FALSE,p
3050,0.211854431,FALSE,p
3051,0.628725764,FALSE,p
3052,0.62286501,FALSE,p
3054,44.65025381,FALSE,p
3055,5.795365893,FALSE,p
3056,0.624858703,FALSE,p
3057,1.145916692,FALSE,p
3058,2.605169789,FALSE,p
3059,0.013449198,FALSE,p
3060,0.846659872,FALSE,p
3061,0.625824071,FALSE,p
3062,0.007483345,FALSE,p
3063,0.575311691,FALSE,p
3064,0.660728761,FALSE,p
3065,1.227303969,FALSE,p
3066,0.006907677,FALSE,p
3067,9.708390222,FALSE,p
3068,0.762841713,FALSE,p
3069,72.00212786,FALSE,p
3070,2.623880787,FALSE,p
3071,3.322347459,FALSE,p
3072,5.369351769,FALSE,p
3073,3.446371177,FALSE,p
3074,1.605486044,FALSE,p
3075,4.266937469,FALSE,p
3076,0.006749891,FALSE,p
3077,0.641383873,FALSE,p
3078,0.006494199,FALSE,p
3079,1.312054308,FALSE,p
3080,3.5667588,FALSE,p
3081,5.5887276,FALSE,p
3082,45.5896549,FALSE,p
3083,5.258863732,FALSE,p
3084,2.559369484,FALSE,p
3085,1.47474433,FALSE,p
3086,2.838816084,FALSE,p
3087,4.170667783,FALSE,p
3088,2.786039307,FALSE,p
3089,3.381731959,FALSE,p
3090,2.240137826,FALSE,p
3091,1.075230318,FALSE,p
3092,0.530662291,FALSE,p
3093,0.002883359,FALSE,p
3094,4.226764532,FALSE,p
3095,2.61510438,FALSE,p
3096,5.17174951,FALSE,p
3097,4.581635057,FALSE,p
3098,18.65924577,FALSE,p
3099,2.073950042,FALSE,p
3100,0.4438497,FALSE,p
3101,0.941174116,FALSE,p
3102,2.996225111,FALSE,p
3103,0.249944467,FALSE,p
3104,2.083933271,FALSE,p
3105,1.249399464,FALSE,p
3106,1.046831191,FALSE,p
3107,0.398723502,FALSE,p
3108,1.546010254,FALSE,p
3109,1.057230387,FALSE,p
3110,1.142642713,FALSE,p
3111,0.121151819,FALSE,p
3112,0.237494028,FALSE,p
3113,2.610787212,FALSE,p
3114,36.94801832,FALSE,p
3115,2.169950593,FALSE,p
3116,8.026870569,FALSE,p
3117,7.476708339,FALSE,p
3118,5.742777751,FALSE,p
3119,2.640636554,FALSE,p
3120,0.615415202,FALSE,p
3121,0.643410949,FALSE,p
3122,0.539766184,FALSE,p
3123,1.069162677,FALSE,p
3124,0.82103751,FALSE,p
3125,2.090543632,FALSE,p
3126,0.100944043,FALSE,p
3127,0.312752997,FALSE,p
3128,0.502967321,FALSE,p
3129,1.58580804,FALSE,p
3130,0.623035339,FALSE,p
3131,2.178292288,FALSE,p
3132,2.917411105,FALSE,p
3133,1.913559135,FALSE,p
3134,4.578877808,FALSE,p
3135,48.71770763,FALSE,p
3136,2.696979718,FALSE,p
3137,0.663464642,FALSE,p
3138,9.435744903,FALSE,p
3139,1.091748022,FALSE,p
3140,1.714704329,FALSE,p
3141,0.635363345,FALSE,p
3142,0.656270472,FALSE,p
3143,0.283812297,FALSE,p
3144,0.989658233,FALSE,p
3145,41.73834055,FALSE,p
3146,4.86061942,FALSE,p
3147,1.53662067,FALSE,p
3148,1.322899948,FALSE,p
3149,2.860696362,FALSE,p
3150,0.644785453,FALSE,p
3151,0.279745338,FALSE,p
3152,1.110575341,FALSE,p
3153,2.018455491,FALSE,p
3154,1.204167246,FALSE,p
3155,0.612604172,FALSE,p
3156,34.86179306,FALSE,p
3157,11.85450165,FALSE,p
3158,0.335141956,FALSE,p
3159,2.471831623,FALSE,p
3160,6.674054214,FALSE,p
3161,1.024545644,FALSE,p
3162,2.919255854,FALSE,p
3163,3.883339409,FALSE,p
3164,1.547027193,FALSE,p
3165,0.612806774,FALSE,p
3166,40.40026711,FALSE,p
3167,1.930378708,FALSE,p
3168,3.335538469,FALSE,p
3169,1.056840634,FALSE,p
3170,5.764185556,FALSE,p
3171,0.39108353,FALSE,p
3172,0.580594742,FALSE,p
3173,2.582841964,FALSE,p
3174,1.915160268,FALSE,p
3175,4.20925236,FALSE,p
3176,3.354677043,FALSE,p
3177,0.007250698,FALSE,p
3178,0.575314145,FALSE,p
3179,0.664171697,FALSE,p
3180,1.843287078,FALSE,p
3181,0.609780566,FALSE,p
3182,3.780368999,FALSE,p
3183,62.75076124,FALSE,p
3184,2.071816891,FALSE,p
3185,3.482864794,FALSE,p
3186,1.371773641,FALSE,p
3187,4.112644008,FALSE,p
3188,2.370305364,FALSE,p
3189,2.988948605,FALSE,p
3190,3.195375379,FALSE,p
3191,0.048372081,FALSE,p
3192,3.759533108,FALSE,p
3193,1.001013948,FALSE,p
3194,3.090758929,FALSE,p
3195,47.9804983,FALSE,p
3196,7.361695121,FALSE,p
3197,1.354824499,FALSE,p
3198,0.003186272,FALSE,p
3199,3.793292232,FALSE,p
3200,0.430184163,FALSE,p
3201,2.192642936,FALSE,p
3202,3.883549534,FALSE,p
3203,0.940988591,FALSE,p
3204,0.640360178,FALSE,p
3205,0.270637424,FALSE,p
3206,0.978645724,FALSE,p
3207,0.610236109,FALSE,p
3208,24.9337013,FALSE,p
3209,2.724236278,FALSE,p
3210,0.374756956,FALSE,p
3211,2.504733505,FALSE,p
3212,3.438607875,FALSE,p
3213,1.328570343,FALSE,p
3214,1.960016343,FALSE,p
3215,1.956834478,FALSE,p
3216,0.887652341,FALSE,p
3217,1.840205831,FALSE,p
3218,39.43954445,FALSE,p
3219,1.46140185,FALSE,p
3220,1.084959359,FALSE,p
3221,13.63193334,FALSE,p
3222,5.314455443,FALSE,p
3223,1.081330576,FALSE,p
3224,0.175769707,FALSE,p
3225,3.19548012,FALSE,p
3226,1.89106923,FALSE,p
3227,1.973742954,FALSE,p
3228,32.05505154,FALSE,p
3229,9.655434177,FALSE,p
3230,2.43714647,FALSE,p
3231,0.152100618,FALSE,p
3232,1.011415276,FALSE,p
3233,2.179576347,FALSE,p
3234,0.554373543,FALSE,p
3235,0.007234056,FALSE,p
3236,4.470816812,FALSE,p
3237,0.257805031,FALSE,p
3238,0.669395049,FALSE,p
3239,1.458981969,FALSE,p
3240,1.628376633,FALSE,p
3242,5.412767098,FALSE,p
3243,0.481543104,FALSE,p
3244,5.687554284,FALSE,p
3245,6.000891532,FALSE,p
3246,1.189433268,FALSE,p
3247,1.058986959,FALSE,p
3248,2.568880801,FALSE,p
3249,1.651199757,FALSE,p
3250,2.544858765,FALSE,p
3251,68.0471957,FALSE,p
3252,2.495076443,FALSE,p
3253,3.34513396,FALSE,p
3254,11.17969275,FALSE,p
3255,2.376028123,FALSE,p
3256,1.729121645,FALSE,p
3257,0.122353351,FALSE,p
3258,1.082987404,FALSE,p
3259,3.034877903,FALSE,p
3260,4.073731816,FALSE,p
3261,3.811842573,FALSE,p
3262,0.238018775,FALSE,p
3263,0.349340266,FALSE,p
3264,4.192912606,FALSE,p
3265,0.475527815,FALSE,p
3266,0.319769688,FALSE,p
3267,6.038612739,FALSE,p
3268,0.280113939,FALSE,p
3269,5.256319999,FALSE,p
3270,0.690672593,FALSE,p
3271,2.92110504,FALSE,p
3272,1.19573123,FALSE,p
3273,18.47114537,FALSE,p
3274,0.172378229,FALSE,p
3275,1.456162736,FALSE,p
3276,1.446755596,FALSE,p
3277,3.069951802,FALSE,p
3278,3.541213286,FALSE,p
3279,0.700122138,FALSE,p
3280,0.721805902,FALSE,p
3281,2.231312474,FALSE,p
3282,1.538468626,FALSE,p
3283,0.774818641,FALSE,p
3284,2.204297937,FALSE,p
3285,3.662367774,FALSE,p
3286,0.520530637,FALSE,p
3287,3.686390357,FALSE,p
3288,1.928184996,FALSE,p
3289,1.727809839,FALSE,p
3290,55.62671826,FALSE,p
3291,10.30382294,FALSE,p
3292,5.656413571,FALSE,p
3293,10.95074394,FALSE,p
3294,2.216875969,FALSE,p
3295,0.804484297,FALSE,p
3296,3.395438823,FALSE,p
3297,0.643189858,FALSE,p
3298,0.230379494,FALSE,p
3299,1.033682695,FALSE,p
3300,1.011736909,FALSE,p
3301,0.241481787,FALSE,p
3302,0.383263274,FALSE,p
3303,0.379264079,FALSE,p
3304,59.25098106,FALSE,p
3305,2.134557416,FALSE,p
3306,0.826152065,FALSE,p
3307,7.756071845,FALSE,p
3308,0.474351434,FALSE,p
3309,2.342093087,FALSE,p
3310,2.446819266,FALSE,p
3311,0.00697111,FALSE,p
3312,0.641424011,FALSE,p
3313,2.433603249,FALSE,p
3314,1.930873299,FALSE,p
3315,0.672207695,FALSE,p
3316,70.48479805,FALSE,p
3317,1.197265814,FALSE,p
3318,2.74979104,FALSE,p
3319,7.918821296,FALSE,p
3320,3.335063397,FALSE,p
3321,2.917546129,FALSE,p
3322,0.106947579,FALSE,p
3323,0.662736337,FALSE,p
3324,0.655738976,FALSE,p
3325,1.974708624,FALSE,p
3326,3.220565208,FALSE,p
3327,0.792608147,FALSE,p
3328,36.61480127,FALSE,p
3329,2.213695264,FALSE,p
3330,1.060760075,FALSE,p
3331,4.919050812,FALSE,p
3332,0.998470289,FALSE,p
3333,0.423909799,FALSE,p
3334,4.654164019,FALSE,p
3335,1.897614335,FALSE,p
3336,2.997516816,FALSE,p
3337,0.244950462,FALSE,p
